race_id,race_date,出走頭数,芝ダート,距離,Top1馬番,Top1馬名,Top1人気,Top1単勝,Top1勝率,Top2勝率,gap_1_2,has_high_odds,パターン,Top1着順,的中,払戻額,人気帯,勝率差帯,頭数帯,芝ダ,オッズ帯,距離帯
202508031102,2025-11-02,7,0,2000,3,ワンダフルボンド,1,1.5,33.45,25.5,7.95,False,混戦型,1,1,150.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,中距離
202505041108,2025-11-02,5,0,2000,1,ガローファノ,1,1.9,37.29,23.62,13.66,False,本命型,5,0,0.0,1番人気,差10%〜,〜10頭,芝,〜3倍,中距離
202505041109,2025-11-02,10,0,1600,2,アンパドゥ,1,2.0,34.33,12.54,21.8,True,本命型,2,0,0.0,1番人気,差10%〜,〜10頭,芝,〜3倍,マイル
202505041105,2025-11-02,8,0,2000,5,アローメタル,1,1.3,29.47,17.32,12.15,True,本命型,1,1,130.0,1番人気,差10%〜,〜10頭,芝,〜3倍,中距離
202508031110,2025-11-02,13,0,3000,6,ロードプレジール,8,16.6,37.07,11.61,25.46,True,本命型,6,0,0.0,7番人気〜,差10%〜,11〜14頭,芝,10〜30倍,長距離
202505041112,2025-11-02,13,1,1600,13,ロッシニアーナ,1,1.9,43.88,18.15,25.73,False,本命型,1,1,190.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,マイル
202505041111,2025-11-02,14,0,2000,7,マスカレードボール,1,2.7,24.45,13.73,10.73,False,本命型,1,1,270.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,中距離
202505041110,2025-11-02,12,1,1300,6,ドラゴンウェルズ,1,2.8,21.45,13.21,8.25,False,混戦型,2,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,短距離
202508031112,2025-11-02,12,0,1400,11,リチャードバローズ,1,4.3,20.26,17.39,2.88,False,混戦型,7,0,0.0,1番人気,差<3%,11〜14頭,芝,3〜10倍,短距離
202508031111,2025-11-02,15,0,1600,3,シンフォーエバー,6,9.4,14.13,13.3,0.83,False,混戦型,15,0,0.0,4〜6番人気,差<3%,15頭〜,芝,3〜10倍,マイル
202508031109,2025-11-02,16,1,1800,10,パイロマンサー,1,3.0,12.11,11.83,0.29,True,波乱型,1,1,300.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202505041101,2025-11-02,12,0,1600,10,グランセレスト,1,2.7,22.6,19.67,2.93,False,混戦型,1,1,270.0,1番人気,差<3%,11〜14頭,芝,〜3倍,マイル
202503030103,2025-11-08,15,1,1700,11,ハグレジョー,1,2.7,21.74,12.71,9.02,False,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,中距離
202508040108,2025-11-08,10,0,3170,9,ディナースタ,1,1.7,18.36,16.08,2.28,False,混戦型,2,0,0.0,1番人気,差<3%,〜10頭,芝,〜3倍,長距離
202503030104,2025-11-08,16,1,1150,12,ハニーローリエ,1,2.9,24.62,10.52,14.1,True,本命型,1,1,290.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202503030101,2025-11-08,14,1,1700,1,ジェネチェン,1,2.9,21.42,15.09,6.34,False,混戦型,5,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202503030102,2025-11-08,16,0,1800,16,テルケンレンスキー,4,6.1,15.01,12.4,2.61,False,混戦型,2,0,0.0,4〜6番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202508040106,2025-11-08,11,0,1400,8,ビーチェマーレ,1,2.1,22.78,16.18,6.61,False,混戦型,5,0,0.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,短距離
202503030107,2025-11-08,16,0,1200,7,セゾンデフィーユ,1,1.8,25.31,12.66,12.64,False,本命型,3,0,0.0,1番人気,差10%〜,15頭〜,芝,〜3倍,短距離
202503030108,2025-11-08,16,1,1150,16,イチトゼロノアイダ,6,18.1,15.13,14.28,0.86,True,波乱型,6,0,0.0,4〜6番人気,差<3%,15頭〜,ダート,10〜30倍,短距離
202503030105,2025-11-08,16,0,1200,14,マリノムーンリーフ,5,11.8,13.53,13.09,0.44,True,波乱型,6,0,0.0,4〜6番人気,差<3%,15頭〜,芝,10〜30倍,短距離
202508040112,2025-11-08,14,0,2000,8,クラウディアイ,1,2.4,18.49,15.78,2.71,True,波乱型,3,0,0.0,1番人気,差<3%,11〜14頭,芝,〜3倍,中距離
202503030109,2025-11-08,16,0,2000,12,エテルニータ,1,1.5,21.86,13.48,8.38,True,混戦型,7,0,0.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,中距離
202503030106,2025-11-08,16,0,1800,8,レッドイステル,3,6.6,15.84,13.15,2.69,False,混戦型,3,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202508040102,2025-11-08,15,0,1400,10,トミーバローズ,3,5.0,19.31,13.08,6.23,True,混戦型,3,0,0.0,2〜3番人気,差5〜10%,15頭〜,芝,3〜10倍,短距離
202508040105,2025-11-08,9,0,1800,3,アドマイヤシュラ,1,2.4,19.2,16.26,2.94,True,波乱型,1,1,240.0,1番人気,差<3%,〜10頭,芝,〜3倍,中距離
202508040101,2025-11-08,12,1,1800,10,ショコラプリン,1,2.3,24.25,16.39,7.86,False,混戦型,1,1,229.99999999999997,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,中距離
202508040107,2025-11-08,16,1,1400,1,ルクスデイジー,1,2.1,37.61,18.06,19.56,False,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202508040103,2025-11-08,9,0,1800,1,ティタノマキア,3,3.9,28.01,20.26,7.75,False,混戦型,3,0,0.0,2〜3番人気,差5〜10%,〜10頭,芝,3〜10倍,中距離
202508040104,2025-11-08,12,1,1800,11,ジャスティンルマン,1,1.8,34.86,23.4,11.46,False,本命型,1,1,180.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,中距離
202508040109,2025-11-08,16,1,1400,8,アメリカンポリス,4,7.4,14.68,13.62,1.06,True,波乱型,11,0,0.0,4〜6番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202508040111,2025-11-08,16,1,1200,4,スターターン,1,2.7,26.2,9.66,16.54,True,本命型,3,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202508040110,2025-11-08,12,0,1600,8,ミッキージュエリー,1,3.4,16.28,14.08,2.21,False,混戦型,2,0,0.0,1番人気,差<3%,11〜14頭,芝,3〜10倍,マイル
202505050101,2025-11-08,15,1,1300,15,ビップムーラン,1,2.9,26.25,13.02,13.23,False,本命型,4,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202503030112,2025-11-08,15,1,1700,3,ハッコウイチウ,4,6.7,12.27,11.81,0.46,True,波乱型,11,0,0.0,4〜6番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202505050110,2025-11-08,11,1,1600,7,ヴァンドーム,1,2.2,26.66,16.78,9.89,False,混戦型,3,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,マイル
202505050106,2025-11-08,13,0,1400,1,プラネタリーアワー,1,3.0,18.37,13.59,4.78,False,混戦型,4,0,0.0,1番人気,差3〜5%,11〜14頭,芝,3〜10倍,短距離
202505050105,2025-11-08,13,0,1800,8,ミラージュノワール,1,1.5,23.6,19.28,4.32,True,波乱型,12,0,0.0,1番人気,差3〜5%,11〜14頭,芝,〜3倍,中距離
202505050107,2025-11-08,16,1,1300,6,トニケンサンバ,2,3.7,13.73,12.18,1.55,True,波乱型,12,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202505050109,2025-11-08,13,1,2100,4,キョウキランブ,1,1.7,23.12,19.14,3.98,False,混戦型,1,1,170.0,1番人気,差3〜5%,11〜14頭,ダート,〜3倍,中距離
202505050108,2025-11-08,8,0,2000,6,エストゥペンダ,1,1.5,30.15,24.23,5.91,False,混戦型,1,1,150.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,中距離
202505050102,2025-11-08,15,1,1600,4,ヴンダーバール,1,1.6,46.82,31.33,15.49,True,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,マイル
202505050104,2025-11-08,13,1,1300,16,プールナバドラ,1,2.4,15.07,13.73,1.34,True,波乱型,1,1,240.0,1番人気,差<3%,11〜14頭,ダート,〜3倍,短距離
202505050103,2025-11-08,12,0,2000,12,プレイザリード,3,3.6,32.67,17.26,15.41,False,本命型,2,0,0.0,2〜3番人気,差10%〜,11〜14頭,芝,3〜10倍,中距離
202503030111,2025-11-08,16,0,1200,13,ソルトクィーン,1,4.1,13.72,11.57,2.15,True,波乱型,1,1,409.99999999999994,1番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202503030110,2025-11-08,16,0,1200,15,ジャスパーディビネ,7,13.1,12.06,10.07,2.0,True,波乱型,6,0,0.0,7番人気〜,差<3%,15頭〜,芝,10〜30倍,短距離
202505050111,2025-11-08,16,0,1400,10,ダイヤモンドノット,1,1.8,28.29,8.0,20.29,True,本命型,1,1,180.0,1番人気,差10%〜,15頭〜,芝,〜3倍,短距離
202505050112,2025-11-08,14,0,1600,2,ダノンエンブレム,1,2.4,16.71,13.71,3.01,True,波乱型,1,1,240.0,1番人気,差3〜5%,11〜14頭,芝,〜3倍,マイル
202508040210,2025-11-09,12,1,1200,6,ヤマニンシュラ,2,2.8,26.58,22.46,4.12,True,波乱型,9,0,0.0,2〜3番人気,差3〜5%,11〜14頭,ダート,〜3倍,短距離
202503030211,2025-11-09,16,0,1200,6,レイピア,1,4.0,10.09,9.63,0.46,True,波乱型,1,1,400.0,1番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202508040212,2025-11-09,17,0,1400,16,フランクスピード,2,6.1,15.35,14.01,1.34,False,混戦型,14,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202508040211,2025-11-09,14,1,1800,12,ダブルハートボンド,2,6.0,15.73,12.01,3.72,True,波乱型,1,1,600.0,2〜3番人気,差3〜5%,11〜14頭,ダート,3〜10倍,中距離
202508040205,2025-11-09,8,0,2000,5,アルペングロー,1,1.7,22.64,18.05,4.59,False,混戦型,2,0,0.0,1番人気,差3〜5%,〜10頭,芝,〜3倍,中距離
202508040204,2025-11-09,16,1,1400,5,ホットシート,1,2.2,25.33,10.5,14.83,True,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202508040202,2025-11-09,8,0,1600,8,スマッシング,2,3.1,26.93,22.73,4.2,False,混戦型,2,0,0.0,2〜3番人気,差3〜5%,〜10頭,芝,3〜10倍,マイル
202508040209,2025-11-09,8,0,1600,2,フェアリーライク,2,3.5,28.09,27.89,0.21,False,混戦型,2,0,0.0,2〜3番人気,差<3%,〜10頭,芝,3〜10倍,マイル
202508040203,2025-11-09,8,0,2000,6,マテンロウゲイル,1,1.8,25.46,16.77,8.69,False,混戦型,1,1,180.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,中距離
202508040207,2025-11-09,7,0,2400,2,ピックデムッシュ,1,1.7,31.69,21.96,9.73,False,混戦型,2,0,0.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,長距離
202508040201,2025-11-09,16,1,1400,4,ナリタアーマー,2,4.2,25.46,18.93,6.54,True,混戦型,3,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202508040208,2025-11-09,16,1,1800,13,モズカトレア,1,3.3,16.3,12.07,4.23,False,混戦型,2,0,0.0,1番人気,差3〜5%,15頭〜,ダート,3〜10倍,中距離
202505050212,2025-11-09,18,0,1400,12,ラパンチュール,1,2.8,24.17,14.91,9.25,False,混戦型,4,0,0.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,短距離
202503030210,2025-11-09,15,1,1700,12,ミライヘノカギ,2,3.5,20.23,13.7,6.53,True,混戦型,4,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,中距離
202508040206,2025-11-09,16,1,1800,16,アカデミア,1,1.6,27.69,11.34,16.35,False,本命型,3,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,中距離
202505050207,2025-11-09,16,1,1600,9,ディーズゴールド,2,4.4,25.24,20.88,4.36,False,混戦型,1,1,440.00000000000006,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,マイル
202505050201,2025-11-09,16,0,1600,2,マカレイ,1,2.3,17.71,12.24,5.47,True,混戦型,1,1,229.99999999999997,1番人気,差5〜10%,15頭〜,芝,〜3倍,マイル
202505050211,2025-11-09,18,0,2500,18,スティンガーグラス,1,3.4,24.24,9.95,14.29,False,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,芝,3〜10倍,長距離
202503030212,2025-11-09,16,0,1200,7,ジーティーエスピ,1,2.7,25.81,14.11,11.71,False,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,芝,〜3倍,短距離
202505050209,2025-11-09,15,1,1400,2,イヌボウノアサヒ,3,7.2,18.2,10.76,7.44,False,混戦型,7,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202505050210,2025-11-09,12,0,2000,12,ウィクトルウェルス,1,1.4,45.8,11.21,34.59,True,本命型,1,1,140.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,中距離
202503030209,2025-11-09,16,0,1800,4,ウインシャーガス,1,3.3,17.18,12.39,4.8,False,混戦型,5,0,0.0,1番人気,差3〜5%,15頭〜,芝,3〜10倍,中距離
202503030208,2025-11-09,16,0,2600,8,ペプチドモガミ,6,11.1,16.28,12.58,3.7,True,波乱型,12,0,0.0,4〜6番人気,差3〜5%,15頭〜,芝,10〜30倍,長距離
202503030201,2025-11-09,16,1,1150,12,アルサック,2,4.1,25.64,25.07,0.57,False,混戦型,2,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202505050203,2025-11-09,17,0,1400,16,ロジケープ,1,1.9,19.69,15.53,4.16,False,混戦型,3,0,0.0,1番人気,差3〜5%,15頭〜,芝,〜3倍,短距離
202505050202,2025-11-09,16,1,1600,16,サンラザール,1,1.4,31.42,24.27,7.15,True,混戦型,1,1,140.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,マイル
202505050204,2025-11-09,14,0,1800,14,アクアマーズ,1,2.7,29.78,19.04,10.74,False,本命型,3,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,中距離
202505050208,2025-11-09,16,1,1300,15,エイプリルインパリ,1,3.1,19.72,19.1,0.62,False,混戦型,6,0,0.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202505050206,2025-11-09,15,1,1600,12,ゲタリア,1,1.8,23.28,15.41,7.87,True,混戦型,9,0,0.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,マイル
202505050205,2025-11-09,6,0,2000,4,アイムイン,1,1.7,29.25,23.53,5.73,True,混戦型,2,0,0.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,中距離
202503030202,2025-11-09,16,0,1200,3,ヴァルボナ,3,5.2,19.72,16.17,3.55,False,混戦型,8,0,0.0,2〜3番人気,差3〜5%,15頭〜,芝,3〜10倍,短距離
202503030203,2025-11-09,15,1,1700,4,ブレイジングスター,3,5.2,17.05,16.29,0.77,False,混戦型,7,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202503030204,2025-11-09,10,0,2750,6,マグナレガリア,1,2.8,30.9,10.94,19.96,True,本命型,2,0,0.0,1番人気,差10%〜,〜10頭,芝,〜3倍,長距離
202503030207,2025-11-09,16,0,1200,4,カウンターセブン,1,1.9,18.43,14.55,3.88,True,波乱型,4,0,0.0,1番人気,差3〜5%,15頭〜,芝,〜3倍,短距離
202503030206,2025-11-09,15,1,1700,8,マーゴットリック,1,2.7,12.09,9.03,3.06,False,混戦型,5,0,0.0,1番人気,差3〜5%,15頭〜,ダート,〜3倍,中距離
202503030205,2025-11-09,9,0,2750,1,サラフィエル,1,2.0,25.31,19.7,5.61,False,混戦型,5,0,0.0,1番人気,差5〜10%,〜10頭,芝,〜3倍,長距離
202508040310,2025-11-15,16,0,2000,14,アイスグリーン,3,6.8,14.89,8.52,6.37,True,混戦型,8,0,0.0,2〜3番人気,差5〜10%,15頭〜,芝,3〜10倍,中距離
202505050308,2025-11-15,11,0,3110,9,スズカハービン,2,3.8,25.95,15.91,10.05,False,本命型,2,0,0.0,2〜3番人気,差10%〜,11〜14頭,芝,3〜10倍,長距離
202503030303,2025-11-15,16,0,2000,5,アメティスタ,1,1.9,16.42,15.64,0.78,True,波乱型,1,1,190.0,1番人気,差<3%,15頭〜,芝,〜3倍,中距離
202503030304,2025-11-15,16,0,1200,2,ロンドンオービタル,2,5.1,14.15,12.86,1.3,True,波乱型,1,1,509.99999999999994,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202503030305,2025-11-15,16,0,2000,8,カイキアス,4,10.1,14.6,9.58,5.02,True,混戦型,12,0,0.0,4〜6番人気,差5〜10%,15頭〜,芝,10〜30倍,中距離
202508040311,2025-11-15,8,0,1600,7,カヴァレリッツォ,2,2.6,24.68,16.52,8.16,True,混戦型,2,0,0.0,2〜3番人気,差5〜10%,〜10頭,芝,〜3倍,マイル
202508040308,2025-11-15,7,0,2000,4,エアニゲラ,7,34.0,22.9,18.41,4.49,True,波乱型,6,0,0.0,7番人気〜,差3〜5%,〜10頭,芝,30倍〜,中距離
202508040309,2025-11-15,15,1,1200,11,ビッグドリーム,1,1.9,29.94,9.39,20.55,True,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202508040307,2025-11-15,16,1,1800,8,アートレスマインド,2,4.2,18.35,18.33,0.02,True,波乱型,1,1,420.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,中距離
202503030307,2025-11-15,16,0,1200,5,ダノンモンテローザ,5,7.5,16.5,12.09,4.4,False,混戦型,10,0,0.0,4〜6番人気,差3〜5%,15頭〜,芝,3〜10倍,短距離
202503030306,2025-11-15,16,1,2400,1,ラテライト,12,32.4,15.79,12.55,3.24,True,波乱型,13,0,0.0,7番人気〜,差3〜5%,15頭〜,ダート,30倍〜,長距離
202508040303,2025-11-15,10,1,1800,2,ジーティースティア,2,3.7,20.2,19.64,0.56,False,混戦型,6,0,0.0,2〜3番人気,差<3%,〜10頭,ダート,3〜10倍,中距離
202503030301,2025-11-15,15,1,1700,13,ユニゾン,2,3.3,24.08,19.97,4.11,False,混戦型,2,0,0.0,2〜3番人気,差3〜5%,15頭〜,ダート,3〜10倍,中距離
202508040305,2025-11-15,18,0,1600,13,ハヤブササキチャン,2,3.8,10.7,9.76,0.95,False,混戦型,3,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,マイル
202508040301,2025-11-15,11,1,1800,1,アーサーバローズ,4,5.9,19.46,15.64,3.82,False,混戦型,6,0,0.0,4〜6番人気,差3〜5%,11〜14頭,ダート,3〜10倍,中距離
202508040302,2025-11-15,11,1,1400,8,スマートジュリアス,1,1.2,37.89,15.08,22.81,True,本命型,1,1,120.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,短距離
202503030302,2025-11-15,16,1,1150,7,キーガッツ,1,2.6,26.11,10.99,15.12,True,本命型,5,0,0.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202503030308,2025-11-15,14,0,2600,7,リポサンテ,1,2.4,23.73,13.42,10.31,True,本命型,11,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,長距離
202508040306,2025-11-15,16,1,1200,5,プリンセスモコ,1,1.7,13.65,12.28,1.37,True,波乱型,1,1,170.0,1番人気,差<3%,15頭〜,ダート,〜3倍,短距離
202508040304,2025-11-15,12,0,2000,9,タイムレスフレアー,1,1.9,30.11,15.05,15.06,False,本命型,3,0,0.0,1番人気,差10%〜,11〜14頭,芝,〜3倍,中距離
202505050307,2025-11-15,16,1,1400,6,エリカマユーリ,1,2.2,28.49,13.94,14.55,False,本命型,1,1,220.00000000000003,1番人気,差10%〜,15頭〜,ダート,〜3倍,短距離
202503030312,2025-11-15,16,0,1200,9,エコロハート,2,4.6,13.23,12.77,0.46,False,混戦型,6,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202505050302,2025-11-15,17,0,1600,5,スペルーチェ,1,1.5,18.64,13.47,5.17,False,混戦型,1,1,150.0,1番人気,差5〜10%,15頭〜,芝,〜3倍,マイル
202503030310,2025-11-15,15,1,1700,10,ライフゲート,3,5.0,18.73,13.27,5.45,True,混戦型,5,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,中距離
202505050309,2025-11-15,16,1,1600,12,サノノワンダー,1,1.8,21.13,18.19,2.95,False,混戦型,3,0,0.0,1番人気,差<3%,15頭〜,ダート,〜3倍,マイル
202505050305,2025-11-15,10,0,1800,6,パテントプール,4,6.5,23.58,21.56,2.02,False,混戦型,3,0,0.0,4〜6番人気,差<3%,〜10頭,芝,3〜10倍,中距離
202505050306,2025-11-15,14,0,1600,13,シニャンガ,2,4.7,17.42,12.98,4.44,True,波乱型,2,0,0.0,2〜3番人気,差3〜5%,11〜14頭,芝,3〜10倍,マイル
202505050310,2025-11-15,18,0,1400,8,マイネルチケット,1,2.5,16.33,12.85,3.48,False,混戦型,1,1,250.0,1番人気,差3〜5%,15頭〜,芝,〜3倍,短距離
202505050312,2025-11-15,13,0,1600,8,フォルラニーニ,2,3.6,23.06,12.96,10.1,True,本命型,2,0,0.0,2〜3番人気,差10%〜,11〜14頭,芝,3〜10倍,マイル
202508040312,2025-11-15,18,0,1600,10,ジーティードレス,3,4.7,14.55,10.98,3.56,False,混戦型,1,1,470.0,2〜3番人気,差3〜5%,15頭〜,芝,3〜10倍,マイル
202505050311,2025-11-15,16,1,1600,16,ルクソールカフェ,3,4.5,18.74,17.17,1.56,True,波乱型,1,1,450.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,マイル
202505050304,2025-11-15,13,0,2000,2,クールフィデル,4,4.1,22.55,21.89,0.66,False,混戦型,4,0,0.0,4〜6番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202503030311,2025-11-15,16,1,1150,1,ファムエレガンテ,1,2.3,21.75,13.93,7.82,False,混戦型,2,0,0.0,1番人気,差5〜10%,15頭〜,ダート,〜3倍,短距離
202505050301,2025-11-15,13,1,1400,7,カセノアステリア,1,1.2,36.32,14.73,21.6,True,本命型,1,1,120.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,短距離
202503030309,2025-11-15,16,0,1800,2,インパクトシー,1,1.6,17.79,16.15,1.64,True,波乱型,2,0,0.0,1番人気,差<3%,15頭〜,芝,〜3倍,中距離
202505050303,2025-11-15,14,1,1600,15,マイネルトレマーズ,1,1.7,27.31,16.31,11.0,False,本命型,3,0,0.0,1番人気,差10%〜,11〜14頭,ダート,〜3倍,マイル
202508040408,2025-11-16,15,0,1400,4,ブルクトーア,2,6.8,16.63,16.42,0.21,False,混戦型,12,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,短距離
202508040409,2025-11-16,8,0,2000,1,キッコベッロ,1,1.8,22.41,20.51,1.9,False,混戦型,4,0,0.0,1番人気,差<3%,〜10頭,芝,〜3倍,中距離
202505050402,2025-11-16,18,0,1800,2,ミナヅキ,3,4.2,16.67,16.25,0.42,False,混戦型,9,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202508040407,2025-11-16,16,1,1800,4,ゴールデンクラウド,1,1.8,31.4,13.73,17.68,False,本命型,1,1,180.0,1番人気,差10%〜,15頭〜,ダート,〜3倍,中距離
202508040412,2025-11-16,12,0,1800,8,ガイアメンテ,1,2.7,20.19,14.17,6.01,True,混戦型,1,1,270.0,1番人気,差5〜10%,11〜14頭,芝,〜3倍,中距離
202508040410,2025-11-16,14,1,1800,5,トリポリタニア,1,3.8,14.66,13.82,0.83,False,混戦型,1,1,380.0,1番人気,差<3%,11〜14頭,ダート,3〜10倍,中距離
202508040411,2025-11-16,16,0,2200,16,リンクスティップ,2,5.8,11.21,10.94,0.27,True,波乱型,4,0,0.0,2〜3番人気,差<3%,15頭〜,芝,3〜10倍,中距離
202508040403,2025-11-16,15,0,1600,7,アルヴァンドルード,1,1.4,25.9,15.38,10.52,True,本命型,2,0,0.0,1番人気,差10%〜,15頭〜,芝,〜3倍,マイル
202508040406,2025-11-16,16,1,1200,15,イマージョン,2,2.4,23.52,14.37,9.15,True,混戦型,3,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,〜3倍,短距離
202508040404,2025-11-16,11,1,1800,9,アメリカンイズム,1,2.5,16.49,15.4,1.09,False,混戦型,2,0,0.0,1番人気,差<3%,11〜14頭,ダート,〜3倍,中距離
202508040402,2025-11-16,15,1,1200,2,リアルアルバ,1,2.6,17.63,14.2,3.43,False,混戦型,2,0,0.0,1番人気,差3〜5%,15頭〜,ダート,〜3倍,短距離
202508040401,2025-11-16,14,1,1400,6,アーガイルショア,3,4.6,27.72,22.33,5.39,False,混戦型,3,0,0.0,2〜3番人気,差5〜10%,11〜14頭,ダート,3〜10倍,短距離
202508040405,2025-11-16,9,0,2000,1,ジュンプリメーロ,5,13.3,18.54,16.95,1.59,True,波乱型,3,0,0.0,4〜6番人気,差<3%,〜10頭,芝,10〜30倍,中距離
202505050410,2025-11-16,11,0,1800,9,ユキワリザクラ,4,5.9,15.86,13.03,2.83,False,混戦型,3,0,0.0,4〜6番人気,差<3%,11〜14頭,芝,3〜10倍,中距離
202505050411,2025-11-16,18,0,1400,16,フォーチュンタイム,1,3.8,14.6,10.81,3.79,True,波乱型,1,1,380.0,1番人気,差3〜5%,15頭〜,芝,3〜10倍,短距離
202505050409,2025-11-16,14,1,1400,5,ベンヌ,1,2.7,26.56,19.54,7.02,False,混戦型,3,0,0.0,1番人気,差5〜10%,11〜14頭,ダート,〜3倍,短距離
202505050412,2025-11-16,13,0,2000,13,エデルクローネ,2,3.3,29.82,13.29,16.53,False,本命型,3,0,0.0,2〜3番人気,差10%〜,11〜14頭,芝,3〜10倍,中距離
202505050406,2025-11-16,16,1,1600,1,レッドエウロス,2,3.8,23.81,17.95,5.87,False,混戦型,3,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,マイル
202505050407,2025-11-16,16,1,1400,13,アンクエンチャブル,1,3.2,14.51,11.92,2.59,True,波乱型,2,0,0.0,1番人気,差<3%,15頭〜,ダート,3〜10倍,短距離
202505050408,2025-11-16,13,0,1800,11,ミッキーソルジャー,1,1.7,15.48,13.8,1.68,False,混戦型,13,0,0.0,1番人気,差<3%,11〜14頭,芝,〜3倍,中距離
202505050401,2025-11-16,15,1,1400,2,ジャガーライズ,3,5.0,24.31,18.97,5.34,False,混戦型,6,0,0.0,2〜3番人気,差5〜10%,15頭〜,ダート,3〜10倍,短距離
202503030403,2025-11-16,15,1,1700,15,レーヴドレフォン,5,12.7,16.88,15.51,1.37,True,波乱型,6,0,0.0,4〜6番人気,差<3%,15頭〜,ダート,10〜30倍,中距離
202505050403,2025-11-16,18,0,1400,16,スイープセレニティ,1,2.6,23.67,20.33,3.34,False,混戦型,3,0,0.0,1番人気,差3〜5%,15頭〜,芝,〜3倍,短距離
202505050405,2025-11-16,12,0,1600,3,ダノンマスタング,1,1.3,18.32,15.86,2.45,True,波乱型,3,0,0.0,1番人気,差<3%,11〜14頭,芝,〜3倍,マイル
202505050404,2025-11-16,16,1,1600,2,ハリウッドグラム,3,6.8,12.33,10.24,2.09,True,波乱型,9,0,0.0,2〜3番人気,差<3%,15頭〜,ダート,3〜10倍,マイル
202503030407,2025-11-16,16,0,1200,15,セクシーマージュ,1,4.2,17.0,16.8,0.2,False,混戦型,3,0,0.0,1番人気,差<3%,15頭〜,芝,3〜10倍,短距離
